Season,mp,gp,losses,wins,tm_pts,tm_ast,tm_treb,tm_oreb,tm_dreb,tm_stl,tm_blk,tm_tov,tm_pf,tm_fga,tm_fgm,tm_fg_pct,tm_fg3a,tm_fg3m,tm_fg3_pct,tm_fta,tm_ftm,tm_ft_pct,tm_pm,tm_pts_paint,tm_pts_2nd_chance,tm_pts_fb,tm_pts_off_tov,opp_pts,opp_ast,opp_treb,opp_oreb,opp_dreb,opp_stl,opp_blk,opp_tov,opp_pf,opp_fga,opp_fgm,opp_fg_pct,opp_fg3a,opp_fg3m,opp_fg3_pct,opp_fta,opp_ftm,opp_ft_pct,opp_pm,opp_pts_paint,opp_pts_2nd_chance,opp_pts_fb,opp_pts_off_tov,tm_poss,opp_poss,ORtg,DRtg,pace,ast_pct,ast_tov_ratio,ast_ratio,oreb_pct,dreb_pct,treb_pct,tov_ratio,efg_pct,ts_pct
1997,745,3,3,0,100.0,19.666666666666668,44.0,16.333333333333332,27.666666666666668,7.333333333333333,2.3333333333333335,13.0,27.666666666666668,84.33333333333333,39.333333333333336,0.46799999999999997,10.0,4.333333333333333,0.35433333333333333,21.0,17.0,0.8293333333333334,2.3333333333333335,41.333333333333336,20.666666666666668,8.666666666666666,,97.66666666666667,21.0,35.0,11.0,24.0,8.333333333333334,5.333333333333333,13.333333333333334,21.0,73.0,35.333333333333336,0.49099999999999994,10.333333333333334,3.6666666666666665,0.36833333333333335,35.333333333333336,23.333333333333332,0.6653333333333333,-2.3333333333333335,46.0,14.0,13.333333333333334,,94.11781811057281,98.41781811057282,51.93843693701482,50.72654007515114,31.012451471862384,50.0,1.512820512820513,15.578791719476131,8.099173553719009,14.310344827586206,11.139240506329115,12.198173401726512,0.4920948616600791,0.5343402678825877
2002,4155,17,5,12,92.88235294117646,20.235294117647058,45.64705882352941,12.823529411764707,32.8235294117647,7.117647058823529,5.9411764705882355,15.588235294117647,24.0,79.11764705882354,33.8235294117647,0.4276470588235294,14.823529411764707,5.0,0.33888235294117647,26.705882352941178,20.235294117647058,0.7642352941176471,1.4705882352941178,38.470588235294116,13.941176470588236,13.529411764705882,15.529411764705882,91.41176470588235,19.705882352941178,39.529411764705884,10.470588235294118,29.058823529411764,8.058823529411764,5.411764705882353,13.647058823529411,25.352941176470587,78.58823529411765,33.0,0.4225294117647059,15.117647058823529,5.529411764705882,0.36364705882352943,26.647058823529413,19.88235294117647,0.7469411764705882,-1.4705882352941178,35.529411764705884,12.235294117647058,11.176470588235293,17.58823529411765,99.03488745186644,99.01724039304291,46.8979323534008,46.15540650866678,5.719917049672473,59.82608695652174,1.2981132075471697,15.972067454126735,6.123595505617978,15.16304347826087,10.718232044198894,14.642825568031117,0.45910780669144974,0.5110826277221057
2003,2715,11,4,7,92.0,22.818181818181817,42.63636363636363,10.818181818181818,31.818181818181817,9.636363636363637,5.7272727272727275,17.636363636363637,26.454545454545453,77.54545454545455,33.54545454545455,0.43636363636363634,16.636363636363637,5.181818181818182,0.31627272727272726,27.181818181818183,19.727272727272727,0.7215454545454546,10.090909090909092,34.36363636363637,12.454545454545455,15.090909090909092,19.454545454545453,81.9090909090909,17.0,42.0,12.272727272727273,29.727272727272727,7.818181818181818,5.454545454545454,19.454545454545453,26.0,74.45454545454545,28.272727272727273,0.37936363636363635,14.454545454545455,3.6363636363636362,0.2288181818181818,29.545454545454547,21.727272727272727,0.7246363636363636,-10.090909090909092,36.0,13.181818181818182,11.454545454545455,16.727272727272727,101.08732042817337,101.79641133726429,45.34616905921517,40.37242917228544,8.967236763113267,68.02168021680217,1.2938144329896906,17.557849967822268,5.336322869955157,14.432989690721648,10.075187969924814,16.46076568015205,0.46600234466588514,0.5139351588526855
2004,1010,4,4,0,100.75,21.25,41.75,9.75,32.0,6.75,1.75,15.0,28.5,77.75,34.75,0.449,21.0,8.75,0.42075,33.25,22.5,0.6845,-4.75,36.5,14.75,9.75,15.75,105.5,21.5,45.75,12.0,33.75,6.75,3.0,13.75,28.5,82.25,37.5,0.46499999999999997,17.5,5.75,0.35775,34.25,24.75,0.71825,4.75,40.5,14.75,16.75,15.0,106.3642750783699,106.66427507836991,47.29413025900579,49.52387833573311,25.310322790899775,61.15107913669065,1.4166666666666667,16.520251885252275,4.482758620689655,14.545454545454545,9.542857142857143,13.969081765691936,0.5032154340836013,0.5453020134228188
2006,2160,9,4,5,86.44444444444444,19.22222222222222,38.0,7.222222222222222,30.77777777777778,7.444444444444445,3.6666666666666665,15.88888888888889,21.555555555555557,72.22222222222223,31.333333333333332,0.43533333333333335,18.0,6.222222222222222,0.3481111111111111,24.11111111111111,17.555555555555557,0.7237777777777779,-2.7777777777777777,33.55555555555556,10.555555555555555,9.333333333333334,15.777777777777779,89.22222222222223,21.88888888888889,43.333333333333336,12.0,31.333333333333332,7.111111111111111,3.2222222222222223,15.444444444444445,20.77777777777778,77.11111111111111,32.666666666666664,0.42266666666666663,19.88888888888889,6.444444444444445,0.316,24.333333333333332,17.444444444444443,0.7172222222222222,2.7777777777777777,30.0,8.0,13.444444444444445,15.0,96.6876991404369,96.75436580710357,44.68751120284376,46.12348521321792,10.74678138597447,61.347517730496456,1.2097902097902098,16.297999020235896,3.7463976945244957,14.38961038961039,9.344262295081966,16.094903655681613,0.47692307692307684,0.5218114503407201
2012,1515,6,4,2,99.0,22.5,43.5,11.5,32.0,6.333333333333333,5.166666666666667,12.5,22.0,86.83333333333333,38.666666666666664,0.442,18.666666666666668,5.666666666666667,0.30733333333333335,21.333333333333332,16.0,0.7538333333333332,1.8333333333333333,45.333333333333336,11.333333333333334,12.666666666666666,12.333333333333334,97.16666666666667,19.166666666666668,41.5,10.0,31.5,5.5,7.0,12.333333333333334,20.0,82.0,37.166666666666664,0.4523333333333333,16.666666666666668,5.166666666666667,0.3005,25.5,17.666666666666668,0.7271666666666667,-1.8333333333333333,40.0,12.0,8.0,17.166666666666668,100.1973334256183,101.4473334256183,49.096265002157125,48.18707490952459,15.971854800097947,58.1896551724138,1.8,17.146776406035666,5.348837209302325,15.238095238095237,10.235294117647058,11.497424576894776,0.47792706333973134,0.5144460611099564
2013,2400,10,5,5,93.9,16.4,35.8,9.6,26.2,7.2,3.4,12.4,22.8,75.2,34.0,0.45289999999999997,23.4,7.8,0.3342,24.3,18.1,0.7338,-6.6,36.0,10.1,8.6,11.2,100.5,19.6,39.5,8.4,31.1,5.8,3.5,12.9,21.2,72.7,35.0,0.48109999999999997,22.0,8.2,0.3597,26.7,22.3,0.833,6.6,41.2,10.9,8.9,14.7,94.19426255840708,94.91426255840707,49.654027993712646,53.144087469309056,9.455426255840708,48.23529411764705,1.3225806451612903,14.299166463223239,4.717444717444717,15.144508670520231,9.50863213811421,12.615472266308549,0.5039893617021276,0.5466166814138687
2014,1465,6,4,2,98.16666666666667,24.0,47.0,10.5,36.5,8.0,4.0,15.333333333333334,20.333333333333332,84.16666666666667,38.166666666666664,0.45416666666666666,27.166666666666668,9.166666666666666,0.33549999999999996,17.0,12.666666666666666,0.7505000000000001,-1.8333333333333333,43.333333333333336,11.833333333333334,14.833333333333334,15.333333333333334,100.0,23.333333333333332,43.166666666666664,9.0,34.166666666666664,9.5,4.0,12.333333333333334,17.166666666666668,86.0,36.333333333333336,0.42183333333333334,28.333333333333332,10.5,0.3646666666666667,21.833333333333332,16.833333333333332,0.7681666666666667,1.8333333333333333,40.0,12.0,7.833333333333333,18.333333333333332,100.94221270023509,102.39221270023509,48.27842922974108,49.18006373148497,16.65537955498732,62.882096069869,1.5652173913043477,18.323408153916628,4.701492537313433,16.043956043956044,10.425138632162662,14.332897114725494,0.5079207920792079,0.5355713973957954
2018,960,4,3,1,116.25,21.75,43.0,11.5,31.5,7.75,3.25,14.25,23.25,91.25,40.5,0.444,30.0,11.5,0.38425,28.75,23.75,0.82475,-4.75,51.0,13.5,9.75,20.0,121.0,24.0,49.5,13.75,35.75,7.5,4.75,15.25,23.0,95.0,45.0,0.47100000000000003,30.0,8.5,0.285,29.5,22.5,0.7497499999999999,4.75,55.5,19.0,13.0,13.75,113.61330622058523,113.83830622058522,51.10977176742049,53.19812803318606,28.431451555146303,53.70370370370371,1.5263157894736843,15.546819156540385,4.867724867724868,13.922651933701658,9.297297297297296,12.060939483707152,0.5068493150684932,0.5594321462945139
2019,720,3,3,0,122.0,33.0,53.0,9.0,44.0,6.666666666666667,5.333333333333333,14.666666666666666,24.0,92.33333333333333,45.0,0.48233333333333334,42.0,18.0,0.42766666666666664,20.0,14.0,0.6890000000000001,16.0,35.333333333333336,11.0,17.0,19.666666666666668,106.0,22.333333333333332,43.333333333333336,9.666666666666666,33.666666666666664,6.666666666666667,5.333333333333333,12.0,17.333333333333332,91.66666666666667,35.666666666666664,0.38933333333333336,45.333333333333336,14.666666666666666,0.317,27.666666666666668,20.0,0.7213333333333334,-16.0,42.0,12.666666666666666,17.0,9.333333333333334,110.32850430253623,112.62850430253624,54.719069278553455,47.54279789775956,37.15950143417874,73.33333333333333,2.25,22.17741935483871,4.21875,16.39751552795031,11.003460207612457,12.665515256188831,0.5848375451263538,0.6031641397495057
