Season,mp,gp,losses,wins,tm_pts,tm_ast,tm_treb,tm_oreb,tm_dreb,tm_stl,tm_blk,tm_tov,tm_pf,tm_fga,tm_fgm,tm_fg_pct,tm_fg3a,tm_fg3m,tm_fg3_pct,tm_fta,tm_ftm,tm_ft_pct,tm_pm,tm_pts_paint,tm_pts_2nd_chance,tm_pts_fb,tm_pts_off_tov,opp_pts,opp_ast,opp_treb,opp_oreb,opp_dreb,opp_stl,opp_blk,opp_tov,opp_pf,opp_fga,opp_fgm,opp_fg_pct,opp_fg3a,opp_fg3m,opp_fg3_pct,opp_fta,opp_ftm,opp_ft_pct,opp_pm,opp_pts_paint,opp_pts_2nd_chance,opp_pts_fb,opp_pts_off_tov,tm_poss,opp_poss,ORtg,DRtg,pace,ast_pct,ast_tov_ratio,ast_ratio,oreb_pct,dreb_pct,treb_pct,tov_ratio,efg_pct,ts_pct
2002,1440,6,4,2,92.66666666666667,18.166666666666668,37.833333333333336,11.5,26.333333333333332,7.166666666666667,3.1666666666666665,14.0,22.833333333333332,74.66666666666667,32.666666666666664,0.43816666666666665,15.333333333333334,5.0,0.326,29.166666666666668,22.333333333333332,0.7693333333333333,-2.0,38.0,15.666666666666666,13.833333333333334,15.666666666666666,94.66666666666667,21.5,40.5,13.166666666666666,27.333333333333332,8.0,4.166666666666667,13.166666666666666,25.5,78.16666666666667,34.666666666666664,0.44366666666666665,14.166666666666666,5.666666666666667,0.39283333333333337,24.5,19.666666666666668,0.8023333333333333,2.0,34.666666666666664,13.0,11.166666666666666,20.166666666666668,95.27162732474966,93.87162732474965,48.99284769017375,50.05024728060915,15.761937887458275,55.612244897959194,1.2976190476190477,15.181058495821727,5.9227467811158805,13.333333333333334,9.659574468085106,13.793103448275861,0.4709821428571428,0.5295238095238095
2003,1440,6,3,3,77.33333333333333,15.833333333333334,43.666666666666664,15.0,28.666666666666668,7.0,4.166666666666667,19.833333333333332,22.333333333333332,77.16666666666667,27.166666666666668,0.35366666666666663,19.0,4.833333333333333,0.25066666666666665,23.5,18.166666666666668,0.7771666666666667,-9.833333333333334,32.333333333333336,14.5,12.833333333333334,17.166666666666668,87.16666666666667,19.833333333333332,41.666666666666664,10.5,31.166666666666668,7.166666666666667,4.5,15.333333333333334,22.166666666666668,73.83333333333333,32.0,0.4343333333333333,15.833333333333334,5.0,0.31466666666666665,24.166666666666668,18.166666666666668,0.7546666666666666,9.833333333333334,28.0,12.833333333333334,6.5,15.666666666666666,95.1753628414881,95.37536284148808,40.58411903505141,45.744599688215274,15.879227140248016,58.282208588957054,0.7983193277310925,12.854513964061487,6.498194945848375,14.638297872340424,10.234375,18.477113222781192,0.3833693304535637,0.4418710955355782
2007,2400,10,4,6,102.2,23.6,45.2,11.7,33.5,6.5,5.9,9.3,20.1,80.9,38.6,0.4784,18.7,7.7,0.4196,23.5,17.3,0.7346999999999999,12.9,33.2,13.0,11.7,12.0,89.3,17.4,40.4,10.6,29.8,4.8,4.0,11.4,21.6,78.6,33.0,0.4204,17.7,6.5,0.3579,21.5,16.8,0.7861,-12.9,37.2,11.4,12.0,9.5,94.10594378329645,93.50594378329646,54.47416010018239,47.59826317951357,9.380594378329647,61.139896373057,2.5376344086021505,19.010794264540035,5.63855421686747,15.192743764172336,10.560747663551401,9.25004973145017,0.5247218788627935,0.5600613765892152
2008,1200,5,4,1,95.4,20.2,39.6,10.2,29.4,7.8,3.4,14.8,26.0,75.6,33.0,0.4368,19.6,8.0,0.41419999999999996,27.6,21.4,0.7782,-1.8,30.8,9.6,10.8,21.4,97.2,20.6,39.2,9.0,30.2,8.2,4.4,16.2,23.6,71.2,33.0,0.4542,19.0,7.8,0.40099999999999997,29.6,23.4,0.7806,1.8,37.2,12.4,14.4,14.0,98.27591475866336,98.87591475866337,48.38910206086408,49.302103986540764,19.715182951732675,61.212121212121204,1.3648648648648647,16.45701622889917,5.0495049504950495,15.3125,10.050761421319795,14.432828834451552,0.4894179894179895,0.5436269146608316
2010,1200,5,4,1,95.0,19.8,36.0,8.8,27.2,7.6,3.6,12.8,22.0,73.0,34.4,0.46980000000000005,14.6,6.0,0.3998,27.2,20.2,0.7485999999999999,3.2,46.8,16.4,8.8,14.6,91.8,19.0,39.0,11.0,28.0,5.6,5.2,14.2,22.4,73.4,33.6,0.4572,13.8,4.4,0.3166,25.4,20.2,0.7994,-3.2,34.4,8.0,9.2,16.2,94.5102252447075,93.9702252447075,50.403105337089144,48.70531652573456,18.8480450489415,57.55813953488372,1.546875,16.84131736526946,4.782608695652174,14.24083769633508,9.6,13.092218312740364,0.5123287671232877,0.5590339892665473
2014,745,3,3,0,110.33333333333333,25.333333333333332,44.666666666666664,14.0,30.666666666666668,6.0,6.0,11.333333333333334,22.666666666666668,88.66666666666667,39.0,0.444,29.0,12.0,0.4306666666666667,26.0,20.333333333333332,0.7763333333333332,2.6666666666666665,41.333333333333336,16.666666666666668,13.666666666666666,15.666666666666666,107.66666666666667,24.0,43.333333333333336,11.0,32.333333333333336,7.666666666666667,6.666666666666667,14.0,22.666666666666668,84.66666666666667,41.0,0.48333333333333334,24.0,7.333333333333333,0.29733333333333334,24.666666666666668,18.333333333333332,0.785,-2.6666666666666665,46.666666666666664,11.0,20.333333333333332,13.0,103.27033774580336,102.87033774580337,53.5233199707962,52.22970498660778,33.20386719327893,64.95726495726495,2.2352941176470584,18.522129069994147,6.043165467625899,14.719999999999999,10.15151515151515,10.169897104570474,0.5075187969924811,0.5510788492274906
2017,1920,8,3,5,108.5,24.625,43.25,8.25,35.0,8.875,4.75,13.5,20.125,91.625,42.75,0.467125,29.0,10.0,0.348375,16.75,13.0,0.77425,-4.25,48.0,14.125,17.125,19.75,112.75,26.75,48.625,10.125,38.5,8.5,5.625,14.875,19.25,90.0,42.0,0.4695,30.875,10.75,0.3485,22.625,18.0,0.791,4.25,52.5,12.25,18.5,17.5,107.7236305401662,109.48613054016622,49.951714628456585,51.90834861159889,13.575610067520778,57.60233918128655,1.8240740740740742,17.95872228704784,3.5294117647058822,15.512465373961218,9.414965986394558,12.00053335703809,0.5211459754433834,0.5480074751250062
2021,1440,6,4,2,108.83333333333333,24.666666666666668,41.833333333333336,12.5,29.333333333333332,6.5,3.5,13.166666666666666,21.333333333333332,84.33333333333333,41.0,0.48983333333333334,25.166666666666668,8.333333333333334,0.3285,23.5,18.5,0.7863333333333333,-3.5,46.666666666666664,8.833333333333334,10.833333333333334,14.666666666666666,112.33333333333333,23.5,39.5,10.166666666666666,29.333333333333332,7.666666666666667,4.0,12.333333333333334,22.5,82.83333333333333,41.333333333333336,0.49933333333333335,28.333333333333332,9.666666666666666,0.33749999999999997,25.166666666666668,20.0,0.8043333333333335,3.5,50.0,18.333333333333332,10.333333333333334,19.0,100.67480831946476,101.17480831946477,53.91802825566689,55.651992410902736,16.820801386577465,60.16260162601627,1.8734177215189876,18.615415576574765,5.976095617529881,14.852320675105485,10.286885245901638,12.209446092977249,0.5355731225296443,0.5747834659531019
