Season,mp,gp,losses,wins,tm_pts,tm_ast,tm_treb,tm_oreb,tm_dreb,tm_stl,tm_blk,tm_tov,tm_pf,tm_fga,tm_fgm,tm_fg_pct,tm_fg3a,tm_fg3m,tm_fg3_pct,tm_fta,tm_ftm,tm_ft_pct,tm_pm,tm_pts_paint,tm_pts_2nd_chance,tm_pts_fb,tm_pts_off_tov,opp_pts,opp_ast,opp_treb,opp_oreb,opp_dreb,opp_stl,opp_blk,opp_tov,opp_pf,opp_fga,opp_fgm,opp_fg_pct,opp_fg3a,opp_fg3m,opp_fg3_pct,opp_fta,opp_ftm,opp_ft_pct,opp_pm,opp_pts_paint,opp_pts_2nd_chance,opp_pts_fb,opp_pts_off_tov,tm_poss,opp_poss,ORtg,DRtg,pace,ast_pct,ast_tov_ratio,ast_ratio,oreb_pct,dreb_pct,treb_pct,tov_ratio,efg_pct,ts_pct
2010,1705,7,3,4,93.28571428571429,20.0,44.142857142857146,14.571428571428571,29.571428571428573,11.142857142857142,3.4285714285714284,19.857142857142858,26.285714285714285,79.14285714285714,33.0,0.417,15.428571428571429,3.7142857142857144,0.24057142857142857,31.428571428571427,23.571428571428573,0.7562857142857143,-7.0,38.285714285714285,15.857142857142858,10.571428571428571,22.428571428571427,100.28571428571429,25.285714285714285,40.857142857142854,11.428571428571429,29.428571428571427,9.428571428571429,6.571428571428571,17.571428571428573,25.0,79.85714285714286,36.142857142857146,0.453,21.0,7.857142857142857,0.406,27.285714285714285,20.142857142857142,0.7407142857142857,7.0,32.285714285714285,12.571428571428571,10.714285714285714,18.714285714285715,104.89127437893117,103.64841723607402,44.732834101401366,48.089509248367165,14.67728034827016,60.60606060606061,1.0071942446043165,15.057001505700152,6.623376623376624,14.425087108013937,10.38655462184874,17.599392251202836,0.4404332129963899,0.5016902274124155
2011,480,2,2,0,101.5,25.5,34.0,8.5,25.5,8.0,4.0,13.5,22.5,75.0,35.0,0.46499999999999997,18.0,7.5,0.41900000000000004,35.5,24.0,0.675,-7.0,34.0,12.0,19.5,16.5,108.5,26.0,39.0,8.5,30.5,6.0,4.5,16.5,30.5,77.5,40.0,0.518,26.0,12.5,0.482,20.0,16.0,0.797,7.0,35.0,14.5,10.0,22.0,103.52027243589744,98.87027243589745,50.15056413050105,53.60922372570802,50.59763621794872,72.85714285714285,1.8888888888888888,19.672889986113255,4.358974358974359,15.0,9.315068493150685,12.965808682289666,0.5166666666666667,0.5600308982564555
2012,1680,7,7,0,85.85714285714286,21.142857142857142,38.57142857142857,8.571428571428571,30.0,7.857142857142857,5.285714285714286,17.571428571428573,22.428571428571427,73.28571428571429,30.0,0.40857142857142853,16.285714285714285,5.142857142857143,0.30785714285714283,27.571428571428573,20.714285714285715,0.7627142857142858,-14.714285714285714,36.57142857142857,11.428571428571429,14.142857142857142,18.857142857142858,100.57142857142857,21.285714285714285,42.714285714285715,9.714285714285714,33.0,9.428571428571429,5.428571428571429,14.571428571428571,22.285714285714285,78.28571428571429,37.142857142857146,0.47685714285714287,17.714285714285715,7.285714285714286,0.4098571428571428,25.571428571428573,19.0,0.7565714285714285,14.714285714285714,38.0,15.714285714285714,16.428571428571427,19.571428571428573,100.79823650946696,100.19823650946695,42.71574598677416,50.03641460014809,14.35689092992385,70.47619047619047,1.203252032520325,17.032638217557427,4.123711340206185,15.107913669064748,9.490333919156415,17.06153248626755,0.44444444444444436,0.5025755953973776
2013,1440,6,4,2,100.5,24.833333333333332,41.666666666666664,9.333333333333334,32.333333333333336,7.5,4.0,18.333333333333332,21.166666666666668,83.66666666666667,35.833333333333336,0.43050000000000005,27.833333333333332,11.166666666666666,0.4063333333333334,22.333333333333332,17.666666666666668,0.778,2.1666666666666665,34.0,11.333333333333334,16.833333333333332,20.833333333333332,98.33333333333333,24.0,46.666666666666664,10.833333333333334,35.833333333333336,8.5,4.666666666666667,19.5,23.5,84.5,37.5,0.44449999999999995,21.666666666666668,7.333333333333333,0.3453333333333333,21.833333333333332,16.0,0.7408333333333333,-2.1666666666666665,38.666666666666664,12.333333333333334,15.833333333333334,19.0,107.1346694163853,106.98466941638529,46.93644233531448,45.924545568549824,17.843278236064215,69.30232558139534,1.3545454545454545,18.171618127713547,4.132841328413284,14.98069498069498,9.433962264150944,16.39441993561464,0.4950199203187251,0.537471477467199
2014,1440,6,3,3,92.66666666666667,20.166666666666668,40.166666666666664,13.0,27.166666666666668,9.833333333333334,5.5,16.333333333333332,27.5,83.66666666666667,35.666666666666664,0.427,8.833333333333334,2.1666666666666665,0.19533333333333333,26.0,19.166666666666668,0.7473333333333333,-11.833333333333334,41.333333333333336,11.5,17.0,16.666666666666668,104.5,25.0,41.5,9.333333333333334,32.166666666666664,9.0,6.166666666666667,18.333333333333332,23.5,73.66666666666667,36.5,0.4951666666666667,20.833333333333332,8.666666666666666,0.41533333333333333,33.333333333333336,22.833333333333332,0.6893333333333334,11.833333333333334,37.666666666666664,14.166666666666666,13.333333333333334,19.666666666666668,103.39083938510618,105.59083938510618,44.3420051039781,50.00438345358681,17.415139897517694,56.542056074766364,1.2346938775510206,15.3234385289499,5.756457564575646,14.885844748858448,9.836734693877553,14.656616415410385,0.4392430278884462,0.4871722977709239
2015,1645,7,5,2,98.57142857142857,18.857142857142858,42.714285714285715,11.857142857142858,30.857142857142858,7.571428571428571,5.0,15.285714285714286,24.714285714285715,79.28571428571429,34.142857142857146,0.43385714285714283,23.428571428571427,8.142857142857142,0.3504285714285715,29.857142857142858,22.142857142857142,0.7365714285714285,-2.5714285714285716,41.42857142857143,13.428571428571429,11.285714285714286,19.714285714285715,101.14285714285714,23.428571428571427,43.857142857142854,12.0,31.857142857142858,8.714285714285714,4.857142857142857,15.571428571428571,26.0,78.85714285714286,35.714285714285715,0.4481428571428571,24.714285714285715,9.142857142857142,0.3617142857142857,30.142857142857142,20.571428571428573,0.6785714285714286,2.5714285714285716,40.0,12.857142857142858,12.857142857142858,19.714285714285715,102.64346517273577,102.72917945845005,47.99637690231141,49.24845629976301,14.981591097715684,55.23012552301255,1.233644859813084,14.899092509819855,5.42483660130719,14.4,9.867986798679867,14.191734309512439,0.48198198198198194,0.5332632620254729
2016,1705,7,5,2,107.57142857142857,22.428571428571427,41.142857142857146,9.285714285714286,31.857142857142858,9.714285714285714,3.857142857142857,16.0,23.857142857142858,86.57142857142857,39.0,0.45242857142857146,29.714285714285715,11.0,0.36742857142857144,28.142857142857142,18.571428571428573,0.6574285714285715,-1.0,38.285714285714285,10.714285714285714,15.714285714285714,21.142857142857142,108.57142857142857,25.571428571428573,47.142857142857146,10.857142857142858,36.285714285714285,9.0,5.428571428571429,18.714285714285715,24.428571428571427,84.42857142857143,38.857142857142854,0.4635714285714286,24.571428571428573,8.857142857142858,0.3645714285714286,28.714285714285715,22.0,0.7722857142857142,1.0,46.57142857142857,13.571428571428571,18.142857142857142,20.571428571428573,111.48844171570559,111.65987028713415,48.20624794601163,48.654380397036974,15.705453044188136,57.509157509157504,1.4017857142857142,16.32559687214042,4.075235109717869,14.916387959866219,9.320388349514563,13.918576328478402,0.514026402640264,0.5435410290466016
2017,1200,5,3,2,97.8,24.4,43.2,7.4,35.8,10.8,4.4,19.6,24.0,81.4,36.8,0.4518,25.2,6.6,0.2642,25.8,17.6,0.6958,-6.8,42.4,9.6,9.2,16.6,104.6,25.6,44.0,10.0,34.0,9.0,2.4,19.2,24.0,86.6,38.4,0.4408,26.6,10.2,0.3748,23.8,17.6,0.7332,6.8,45.6,9.8,9.4,20.8,111.3646409931861,110.76464099318608,44.028414050336735,47.089694372855035,22.21292819863722,66.30434782608697,1.2448979591836733,17.842517842517843,3.57487922705314,15.633187772925764,9.908256880733944,17.445172315579608,0.4926289926289925,0.5272123512161462
2020,480,2,0,2,109.0,21.5,45.5,8.0,37.5,11.0,2.0,15.5,19.5,82.5,38.0,0.46249999999999997,23.5,12.5,0.519,28.0,20.5,0.7385,15.5,35.0,12.0,16.0,19.5,93.5,21.0,44.5,9.0,35.5,5.5,7.0,19.0,25.0,84.0,34.5,0.4105,35.5,10.5,0.29600000000000004,20.5,14.0,0.6775,-15.5,40.0,15.0,10.0,18.0,109.29596403411199,107.04596403411199,50.38320633142669,43.21862194484767,54.085482017055995,56.57894736842105,1.3870967741935485,16.310119860415718,3.67816091954023,16.129032258064516,10.11111111111111,14.050036258158087,0.5363636363636364,0.5747732545876397
2021,960,4,4,0,107.0,23.0,42.0,10.25,31.75,13.0,4.75,16.25,25.0,92.0,36.75,0.398,45.0,15.75,0.3475,24.5,17.75,0.725,-11.0,43.0,16.75,13.0,26.25,118.0,23.25,55.5,12.75,42.75,7.75,5.25,20.0,24.5,90.5,43.0,0.47550000000000003,29.5,10.25,0.3495,29.5,21.75,0.7444999999999999,11.0,48.0,16.75,13.5,17.5,114.72733974189103,116.22733974189103,46.32943581795392,51.092275014192175,28.869334935472757,62.585034013605444,1.4153846153846155,16.193761881292684,3.8679245283018866,14.269662921348315,8.615384615384615,13.652020499033856,0.485054347826087,0.5205292858532788
