Season,mp,gp,losses,wins,tm_pts,tm_ast,tm_treb,tm_oreb,tm_dreb,tm_stl,tm_blk,tm_tov,tm_pf,tm_fga,tm_fgm,tm_fg_pct,tm_fg3a,tm_fg3m,tm_fg3_pct,tm_fta,tm_ftm,tm_ft_pct,tm_pm,tm_pts_paint,tm_pts_2nd_chance,tm_pts_fb,tm_pts_off_tov,opp_pts,opp_ast,opp_treb,opp_oreb,opp_dreb,opp_stl,opp_blk,opp_tov,opp_pf,opp_fga,opp_fgm,opp_fg_pct,opp_fg3a,opp_fg3m,opp_fg3_pct,opp_fta,opp_ftm,opp_ft_pct,opp_pm,opp_pts_paint,opp_pts_2nd_chance,opp_pts_fb,opp_pts_off_tov,tm_poss,opp_poss,ORtg,DRtg,pace,ast_pct,ast_tov_ratio,ast_ratio,oreb_pct,dreb_pct,treb_pct,tov_ratio,efg_pct,ts_pct
1996,16205,67,33,34,100.35820895522389,23.865671641791046,40.343283582089555,11.477611940298507,28.865671641791046,7.507462686567164,4.0,15.686567164179104,22.104477611940297,81.64179104477611,37.62686567164179,0.4620597014925373,17.671641791044777,6.7164179104477615,0.37522388059701495,24.895522388059703,18.388059701492537,0.7431940298507462,-4.477611940298507,43.40298507462686,14.104477611940299,13.582089552238806,,104.83582089552239,26.28358208955224,42.582089552238806,12.865671641791044,29.71641791044776,8.477611940298507,4.597014925373134,14.328358208955224,21.104477611940297,83.49253731343283,39.776119402985074,0.47907462686567165,17.313432835820894,6.313432835820896,0.3586417910447761,24.98507462686567,18.970149253731343,0.7582089552238805,4.477611940298507,44.44776119402985,14.671641791044776,12.82089552238806,,101.44783735606813,101.47470302770992,49.45641266141308,51.662974796812236,1.5026661429221453,63.42721142403809,1.521408182683159,18.05979724235141,5.572463768115942,13.834048640915592,9.730021598272137,14.486720735721414,0.5020109689213894,0.5419154341126257
1997,17985,74,22,52,98.83783783783784,24.864864864864863,42.36486486486486,12.64864864864865,29.716216216216218,9.067567567567568,5.202702702702703,15.297297297297296,20.37837837837838,81.08108108108108,37.21621621621622,0.4611081081081081,13.837837837837839,4.783783783783784,0.3507702702702703,26.16216216216216,19.62162162162162,0.7515135135135136,2.1621621621621623,41.54054054054054,14.135135135135135,13.986486486486486,,96.67567567567568,23.472972972972972,40.4054054054054,11.972972972972974,28.43243243243243,8.878378378378379,3.972972972972973,16.08108108108108,22.7027027027027,81.41891891891892,37.270270270270274,0.4594189189189189,14.18918918918919,5.378378378378378,0.3748243243243243,22.81081081081081,16.756756756756758,0.7323648648648649,-2.1621621621621623,40.648648648648646,14.243243243243244,12.22972972972973,,100.77341399731642,99.76800859191103,49.28549751055129,48.207335136790256,1.3380578654827522,66.81190994916484,1.6254416961130742,18.729946741803612,6.157894736842107,14.25607779578606,10.236734693877551,14.178640854526142,0.48850000000000005,0.5337252475247525
1998,10825,45,20,25,93.31111111111112,22.244444444444444,41.044444444444444,12.244444444444444,28.8,8.666666666666666,3.6666666666666665,14.977777777777778,21.333333333333332,80.04444444444445,35.46666666666667,0.4450222222222222,14.511111111111111,5.333333333333333,0.3687111111111111,23.4,17.044444444444444,0.7281111111111112,-2.688888888888889,37.422222222222224,13.666666666666666,12.4,0.0,96.0,24.08888888888889,42.266666666666666,12.422222222222222,29.844444444444445,8.28888888888889,4.333333333333333,14.955555555555556,20.555555555555557,79.08888888888889,36.044444444444444,0.4580888888888889,14.622222222222222,5.222222222222222,0.36179999999999995,25.77777777777778,18.68888888888889,0.7352444444444444,2.688888888888889,37.55555555555556,15.444444444444445,14.6,0.0,97.71106729044257,98.42440062377591,47.57482779806124,48.945762345230904,2.1742499907349857,62.71929824561403,1.4851632047477745,17.438052234021796,5.818373812038015,13.973045822102426,9.853294211789812,14.221449490644229,0.4764019988895058,0.5164415101394233
1999,15435,64,22,42,98.9375,25.15625,43.0625,12.0,31.0625,8.828125,5.828125,16.515625,22.765625,82.1875,37.78125,0.45971875,14.78125,5.375,0.35259375,24.25,18.0,0.74284375,4.390625,39.0,13.8125,12.265625,0.0,94.546875,21.5,43.109375,13.078125,30.03125,9.0625,4.84375,17.25,22.96875,81.734375,35.125,0.43028125,14.046875,4.96875,0.340234375,25.875,19.328125,0.753515625,-4.390625,40.15625,13.609375,14.078125,0.0,102.17286204919482,102.66036204919482,48.30149036392473,46.1579782362774,1.5924837636415132,66.58395368072787,1.5231788079470199,18.69944761134882,5.710037174721189,14.07433628318584,9.99456029011786,15.100258861580484,0.4923954372623574,0.5327383356217861
2000,15675,65,26,39,94.53846153846153,22.861538461538462,43.50769230769231,11.784615384615385,31.723076923076924,8.938461538461539,5.707692307692308,16.16923076923077,22.50769230769231,80.53846153846153,35.93846153846154,0.44846153846153847,11.892307692307693,3.6769230769230767,0.31383076923076925,24.876923076923077,18.984615384615385,0.7610769230769231,3.6153846153846154,35.6,12.415384615384616,13.107692307692307,16.123076923076923,90.92307692307692,20.323076923076922,41.676923076923075,11.276923076923078,30.4,8.646153846153846,4.723076923076923,16.369230769230768,22.630769230769232,79.76923076923077,33.753846153846155,0.4238923076923077,12.2,4.2153846153846155,0.33663076923076923,25.4,19.2,0.7518307692307692,-3.6153846153846154,37.2,12.892307692307693,14.107692307692307,18.23076923076923,101.01954394728445,101.17646702420754,46.75584898249585,44.96778966420675,1.5479120457147713,63.61301369863014,1.4138915318744054,17.516396573104434,5.587162654996354,14.754919499105547,10.214917825537293,15.019692803695046,0.469054441260745,0.5166922280071572
2001,15990,66,40,26,93.56060606060606,21.46969696969697,41.984848484848484,13.030303030303031,28.954545454545453,7.924242424242424,4.984848484848484,15.43939393939394,21.363636363636363,83.83333333333333,36.43939393939394,0.43718181818181817,14.636363636363637,4.984848484848484,0.33545454545454545,21.060606060606062,15.696969696969697,0.7460151515151515,-6.257575757575758,41.60606060606061,15.893939393939394,12.181818181818182,15.712121212121213,99.81818181818181,23.848484848484848,43.89393939393939,12.848484848484848,31.045454545454547,8.424242424242424,5.606060606060606,14.651515151515152,19.272727272727273,82.71212121212122,38.121212121212125,0.46181818181818185,13.772727272727273,4.924242424242424,0.3556666666666667,24.333333333333332,18.651515151515152,0.7666818181818181,6.257575757575758,40.63636363636363,14.121212121212121,11.909090909090908,16.96969696969697,99.0867533133124,100.06857149513058,46.97871179221398,50.12076976309404,1.49459906047612,58.91891891891892,1.3905789990186457,16.513996690208145,5.912684771399107,13.852845233780354,9.777699364855328,14.22469149589592,0.4643954455087656,0.5024737167594311
2002,15940,66,30,36,92.87878787878788,20.136363636363637,42.484848484848484,12.742424242424242,29.742424242424242,7.7727272727272725,5.090909090909091,15.727272727272727,22.59090909090909,82.18181818181819,35.13636363636363,0.4293636363636364,16.151515151515152,5.015151515151516,0.3012575757575757,23.848484848484848,17.59090909090909,0.7393787878787879,-5.045454545454546,39.15151515151515,15.090909090909092,10.318181818181818,16.015151515151516,97.92424242424242,22.62121212121212,43.5,12.545454545454545,30.954545454545453,8.166666666666666,5.378787878787879,14.893939393939394,21.439393939393938,81.95454545454545,37.04545454545455,0.4527424242424242,15.196969696969697,5.106060606060606,0.3360757575757576,24.560606060606062,18.727272727272727,0.7645757575757576,5.045454545454546,40.81818181818182,14.378787878787879,10.893939393939394,17.015151515151516,99.94770500919282,100.16134137282917,46.4140874978115,48.93544004867141,1.5064670994882456,57.3091849935317,1.2803468208092486,15.665593217941522,5.832177531206658,14.06664278036546,9.881938325991188,14.508229716432597,0.4580567846607669,0.5010986567613167
2003,17065,71,48,23,97.94366197183099,21.380281690140844,43.16901408450704,12.140845070422536,31.028169014084508,8.422535211267606,5.295774647887324,15.295774647887324,20.661971830985916,80.90140845070422,36.309859154929576,0.4503802816901408,15.71830985915493,5.816901408450704,0.36457746478873243,25.56338028169014,19.507042253521128,0.7576760563380281,3.183098591549296,41.66197183098591,12.690140845070422,11.887323943661972,17.676056338028168,94.7605633802817,19.774647887323944,41.46478873239437,12.056338028169014,29.408450704225352,8.225352112676056,4.52112676056338,15.338028169014084,21.64788732394366,81.78873239436619,36.15492957746479,0.4422676056338028,15.408450704225352,4.915492957746479,0.3143380281690141,23.35211267605634,17.535211267605632,0.7561830985915493,-3.183098591549296,41.71830985915493,14.76056338028169,12.732394366197184,16.183098591549296,100.51134700382414,99.847966722134,48.884007511521844,47.29531241551898,1.4089140138948126,58.88285492629946,1.3977900552486187,16.596330877047208,5.84406779661017,14.40339980385747,10.20136461973706,14.235901738195738,0.484766713091922,0.5314401002659493
2004,17835,74,19,55,106.93243243243244,23.33783783783784,45.5945945945946,13.675675675675675,31.91891891891892,7.0675675675675675,5.175675675675675,13.68918918918919,19.93243243243243,88.5945945945946,40.74324324324324,0.4610945945945946,21.743243243243242,7.675675675675675,0.34324324324324323,23.22972972972973,17.77027027027027,0.7657297297297297,1.6756756756756757,43.270270270270274,15.91891891891892,15.527027027027026,16.54054054054054,105.25675675675676,20.824324324324323,44.689189189189186,13.162162162162161,31.527027027027028,7.364864864864865,4.635135135135135,13.837837837837839,20.175675675675677,87.94594594594595,40.04054054054054,0.45717567567567574,21.027027027027028,7.878378378378378,0.3611081081081081,23.405405405405407,17.2972972972973,0.729027027027027,-1.6756756756756757,41.945945945945944,15.675675675675675,14.635135135135135,15.716216216216216,103.30161234584023,103.35431504854293,51.744188410508094,50.933335464355814,1.3904519925610304,57.28026533996684,1.704837117472853,17.180045282898742,6.050822122571001,14.160671462829736,10.100284388564587,12.167641999865472,0.5032031726662599,0.5410701880104372
2005,17770,73,24,49,108.06849315068493,23.602739726027398,43.97260273972603,10.684931506849315,33.28767123287671,6.726027397260274,5.0,13.849315068493151,19.54794520547945,86.27397260273973,41.35616438356164,0.4799041095890411,21.643835616438356,8.547945205479452,0.38097260273972605,22.10958904109589,16.80821917808219,0.7706164383561644,4.5479452054794525,39.726027397260275,13.315068493150685,13.164383561643836,17.04225352112676,103.52054794520548,21.424657534246574,43.78082191780822,11.32876712328767,32.45205479452055,7.054794520547945,3.5616438356164384,14.219178082191782,20.835616438356166,88.0,40.013698630136986,0.45597260273972606,21.232876712328768,8.068493150684931,0.38495890410958905,20.28767123287671,15.424657534246576,0.7653561643835617,-4.5479452054794525,39.205479452054796,12.26027397260274,14.315068493150685,14.47887323943662,104.01246465413968,103.46588931167392,52.08663510434996,49.89462561586674,1.4010918669610373,57.0718781053329,1.7042532146389713,17.68601624280447,4.953953636074945,14.921707092416334,10.021854511395565,12.607305503319548,0.5288980628771037,0.5628438848428117
